destination,year,month,foreign_visitors,local_visitors,total_visitors,national_arrivals_month,season_month_index,data_basis
Adams Peak,2020,5,345,487,832,0,0.08,derived
Adams Peak,2020,6,43,59,102,0,0.01,derived
Adams Peak,2020,7,43,58,101,0,0.01,derived
Adams Peak,2020,8,43,60,103,0,0.01,derived
Adams Peak,2020,9,43,60,103,0,0.01,derived
Adams Peak,2020,10,87,124,211,0,0.02,derived
Adams Peak,2020,11,224,300,524,0,0.05,derived
Adams Peak,2020,12,844,1188,2032,0,0.2,derived
Adams Peak,2021,1,297,418,715,1682,0.18,derived
Adams Peak,2021,2,311,429,740,3366,0.19,derived
Adams Peak,2021,3,231,331,562,4581,0.14,derived
Adams Peak,2021,4,170,231,401,4168,0.1,derived
Adams Peak,2021,5,132,182,314,1497,0.08,derived
Adams Peak,2021,6,16,22,38,1614,0.01,derived
Adams Peak,2021,7,17,22,39,2429,0.01,derived
Adams Peak,2021,8,16,23,39,5040,0.01,derived
Adams Peak,2021,9,16,25,41,13547,0.01,derived
Adams Peak,2021,10,33,45,78,22771,0.02,derived
Adams Peak,2021,11,83,111,194,44294,0.05,derived
Adams Peak,2021,12,335,458,793,89506,0.2,derived
Adams Peak,2022,1,1150,1541,2691,82327,0.18,derived
Adams Peak,2022,2,1177,1622,2799,96507,0.19,derived
Adams Peak,2022,3,916,1207,2123,106500,0.14,derived
Adams Peak,2022,4,656,892,1548,62980,0.1,derived
Adams Peak,2022,5,504,704,1208,30207,0.08,derived
Adams Peak,2022,6,62,82,144,32856,0.01,derived
Adams Peak,2022,7,61,89,150,47293,0.01,derived
Adams Peak,2022,8,62,83,145,37760,0.01,derived
Adams Peak,2022,9,62,91,153,29802,0.01,derived
Adams Peak,2022,10,129,173,302,42026,0.02,derived
Adams Peak,2022,11,319,430,749,59759,0.05,derived
Adams Peak,2022,12,1180,1693,2873,91961,0.2,derived
Adams Peak,2023,1,2421,3211,5632,102545,0.18,derived
Adams Peak,2023,2,2423,3387,5810,107639,0.19,derived
Adams Peak,2023,3,1901,2641,4542,125495,0.14,derived
Adams Peak,2023,4,1370,1790,3160,105498,0.1,derived
Adams Peak,2023,5,1037,1373,2410,83309,0.08,derived
Adams Peak,2023,6,134,173,307,100388,0.01,derived
Adams Peak,2023,7,129,173,302,143039,0.01,derived
Adams Peak,2023,8,126,175,301,136405,0.01,derived
Adams Peak,2023,9,126,176,302,111938,0.01,derived
Adams Peak,2023,10,252,368,620,109199,0.02,derived
Adams Peak,2023,11,621,905,1526,151496,0.05,derived
Adams Peak,2023,12,2663,3542,6205,210352,0.2,derived
Adams Peak,2024,1,3124,4439,7563,208253,0.18,derived
Adams Peak,2024,2,3490,4746,8236,218350,0.19,derived
Adams Peak,2024,3,2444,3527,5971,209181,0.14,derived
Adams Peak,2024,4,1715,2534,4249,148867,0.1,derived
Adams Peak,2024,5,1436,1968,3404,112128,0.08,derived
Adams Peak,2024,6,172,241,413,113470,0.01,derived
Adams Peak,2024,7,180,257,437,187810,0.01,derived
Adams Peak,2024,8,174,251,425,164609,0.01,derived
Adams Peak,2024,9,166,244,410,122140,0.01,derived
Adams Peak,2024,10,354,483,837,135907,0.02,derived
Adams Peak,2024,11,862,1216,2078,184158,0.05,derived
Adams Peak,2024,12,3579,4939,8518,248592,0.2,derived
Adams Peak,2025,1,3468,4874,8342,252761,0.18,derived
Adams Peak,2025,2,3853,5570,9423,240217,0.19,derived
Adams Peak,2025,3,2653,3988,6641,229298,0.14,derived
Adams Peak,2025,4,2033,3012,5045,174608,0.1,derived
Adams Peak,2025,5,1633,2340,3973,132919,0.08,derived
Adams Peak,2025,6,207,270,477,138241,0.01,derived
Adams Peak,2025,7,211,291,502,200244,0.01,derived
Adams Peak,2025,8,209,323,532,198235,0.01,derived
Adams Peak,2025,9,193,304,497,158971,0.01,derived
Adams Peak,2025,10,409,583,992,165193,0.02,derived
Adams Peak,2025,11,1031,1427,2458,212906,0.05,derived
Adams Peak,2025,12,4060,5841,9901,287423,0.2,derived
Ella,2015,1,4503,6755,11258,156246,0.0911,derived
Ella,2015,2,4617,6324,10941,165541,0.0903,derived
Ella,2015,3,4567,6726,11293,157051,0.0894,derived
Ella,2015,4,3549,5104,8653,122217,0.0697,derived
Ella,2015,5,2943,4309,7252,113529,0.0581,derived
Ella,2015,6,3390,4908,8298,115467,0.0641,derived
Ella,2015,7,4845,6956,11801,175804,0.094,derived
Ella,2015,8,4601,6672,11273,166610,0.0886,derived
Ella,2015,9,3592,5254,8846,143374,0.0709,derived
Ella,2015,10,3943,5543,9486,132280,0.0766,derived
Ella,2015,11,4697,6608,11305,144147,0.0905,derived
Ella,2015,12,6026,8520,14546,206114,0.1168,derived
Ella,2016,1,5635,7756,13391,194280,0.0911,derived
Ella,2016,2,5471,7363,12834,197697,0.0903,derived
Ella,2016,3,5138,7603,12741,192841,0.0894,derived
Ella,2016,4,4222,6013,10235,136367,0.0697,derived
Ella,2016,5,3370,4772,8142,125044,0.0581,derived
Ella,2016,6,3601,5240,8841,118038,0.0641,derived
Ella,2016,7,5720,7667,13387,209351,0.094,derived
Ella,2016,8,5332,7282,12614,186288,0.0886,derived
Ella,2016,9,4227,5659,9886,148499,0.0709,derived
Ella,2016,10,4535,5765,10300,150419,0.0766,derived
Ella,2016,11,5312,7113,12425,167217,0.0905,derived
Ella,2016,12,7145,9879,17024,224791,0.1168,derived
Ella,2017,1,5630,8129,13759,219360,0.0911,derived
Ella,2017,2,5346,8107,13453,197517,0.0903,derived
Ella,2017,3,5600,7573,13173,188076,0.0894,derived
Ella,2017,4,4390,5746,10136,160249,0.0697,derived
Ella,2017,5,3454,4868,8322,121891,0.0581,derived
Ella,2017,6,3847,5299,9146,123351,0.0641,derived
Ella,2017,7,5942,7963,13905,205482,0.094,derived
Ella,2017,8,5456,7429,12885,190928,0.0886,derived
Ella,2017,9,4084,6097,10181,145077,0.0709,derived
Ella,2017,10,4400,6522,10922,152429,0.0766,derived
Ella,2017,11,5286,8178,13464,167511,0.0905,derived
Ella,2017,12,7311,9994,17305,244536,0.1168,derived
Ella,2018,1,6355,8355,14710,238924,0.0911,derived
Ella,2018,2,6167,8546,14713,235618,0.0903,derived
Ella,2018,3,6055,8732,14787,233382,0.0894,derived
Ella,2018,4,4784,6610,11394,180429,0.0697,derived
Ella,2018,5,3712,5310,9022,129466,0.0581,derived
Ella,2018,6,4294,6052,10346,146828,0.0641,derived
Ella,2018,7,6107,9490,15597,217829,0.094,derived
Ella,2018,8,6224,8485,14709,200359,0.0886,derived
Ella,2018,9,4774,6627,11401,149087,0.0709,derived
Ella,2018,10,5001,7224,12225,153123,0.0766,derived
Ella,2018,11,6126,8194,14320,195582,0.0905,derived
Ella,2018,12,7926,10935,18861,253169,0.1168,derived
Ella,2019,1,4733,6848,11581,244239,0.0911,derived
Ella,2019,2,4914,7360,12274,252033,0.0903,derived
Ella,2019,3,5008,6621,11629,244328,0.0894,derived
Ella,2019,4,3894,5124,9018,166975,0.0697,derived
Ella,2019,5,3306,4420,7726,37802,0.0581,derived
Ella,2019,6,3524,5145,8669,63072,0.0641,derived
Ella,2019,7,4983,6952,11935,115701,0.094,derived
Ella,2019,8,4796,7047,11843,143587,0.0886,derived
Ella,2019,9,3728,5004,8732,108575,0.0709,derived
Ella,2019,10,4164,6007,10171,118743,0.0766,derived
Ella,2019,11,5164,6882,12046,176984,0.0905,derived
Ella,2019,12,6355,9320,15675,241663,0.1168,derived
Ella,2020,1,1256,1841,3097,228434,0.0911,derived
Ella,2020,2,1326,1871,3197,207507,0.0903,derived
Ella,2020,3,1286,1830,3116,71370,0.0894,derived
Ella,2020,4,941,1396,2337,0,0.0697,derived
Ella,2020,5,860,1153,2013,0,0.0581,derived
Ella,2020,6,938,1329,2267,0,0.0641,derived
Ella,2020,7,1359,1933,3292,0,0.094,derived
Ella,2020,8,1256,1800,3056,0,0.0886,derived
Ella,2020,9,1054,1456,2510,0,0.0709,derived
Ella,2020,10,1099,1577,2676,0,0.0766,derived
Ella,2020,11,1349,1736,3085,0,0.0905,derived
Ella,2020,12,1765,2364,4129,0,0.1168,derived
Ella,2021,1,516,740,1256,1682,0.0911,derived
Ella,2021,2,484,692,1176,3366,0.0903,derived
Ella,2021,3,496,684,1180,4581,0.0894,derived
Ella,2021,4,410,532,942,4168,0.0697,derived
Ella,2021,5,320,458,778,1497,0.0581,derived
Ella,2021,6,346,496,842,1614,0.0641,derived
Ella,2021,7,531,730,1261,2429,0.094,derived
Ella,2021,8,494,683,1177,5040,0.0886,derived
Ella,2021,9,378,561,939,13547,0.0709,derived
Ella,2021,10,451,600,1051,22771,0.0766,derived
Ella,2021,11,510,723,1233,44294,0.0905,derived
Ella,2021,12,629,962,1591,89506,0.1168,derived
Ella,2022,1,1900,2774,4674,82327,0.0911,derived
Ella,2022,2,1830,2763,4593,96507,0.0903,derived
Ella,2022,3,1896,2637,4533,106500,0.0894,derived
Ella,2022,4,1454,2006,3460,62980,0.0697,derived
Ella,2022,5,1248,1693,2941,30207,0.0581,derived
Ella,2022,6,1251,1799,3050,32856,0.0641,derived
Ella,2022,7,1939,2755,4694,47293,0.094,derived
Ella,2022,8,1833,2665,4498,37760,0.0886,derived
Ella,2022,9,1383,2066,3449,29802,0.0709,derived
Ella,2022,10,1501,2274,3775,42026,0.0766,derived
Ella,2022,11,1870,2658,4528,59759,0.0905,derived
Ella,2022,12,2358,3519,5877,91961,0.1168,derived
Ella,2023,1,4024,5559,9583,102545,0.0911,derived
Ella,2023,2,3852,5508,9360,107639,0.0903,derived
Ella,2023,3,3747,5498,9245,125495,0.0894,derived
Ella,2023,4,3131,4311,7442,105498,0.0697,derived
Ella,2023,5,2434,3522,5956,83309,0.0581,derived
Ella,2023,6,2640,3912,6552,100388,0.0641,derived
Ella,2023,7,4082,5323,9405,143039,0.094,derived
Ella,2023,8,3661,5266,8927,136405,0.0886,derived
Ella,2023,9,3008,4096,7104,111938,0.0709,derived
Ella,2023,10,3319,4627,7946,109199,0.0766,derived
Ella,2023,11,3851,5301,9152,151496,0.0905,derived
Ella,2023,12,5158,7349,12507,210352,0.1168,derived
Ella,2024,1,5309,7404,12713,208253,0.0911,derived
Ella,2024,2,5417,7394,12811,218350,0.0903,derived
Ella,2024,3,5264,7565,12829,209181,0.0894,derived
Ella,2024,4,3883,5994,9877,148867,0.0697,derived
Ella,2024,5,3444,4751,8195,112128,0.0581,derived
Ella,2024,6,3782,5304,9086,113470,0.0641,derived
Ella,2024,7,5273,8135,13408,187810,0.094,derived
Ella,2024,8,5245,7431,12676,164609,0.0886,derived
Ella,2024,9,4311,5688,9999,122140,0.0709,derived
Ella,2024,10,4594,6290,10884,135907,0.0766,derived
Ella,2024,11,5485,7010,12495,184158,0.0905,derived
Ella,2024,12,6884,9491,16375,248592,0.1168,derived
Ella,2025,1,6355,8907,15262,252761,0.0911,derived
Ella,2025,2,6085,8517,14602,240217,0.0903,derived
Ella,2025,3,6135,8385,14520,229298,0.0894,derived
Ella,2025,4,4917,6640,11557,174608,0.0697,derived
Ella,2025,5,3652,5539,9191,132919,0.0581,derived
Ella,2025,6,4278,5880,10158,138241,0.0641,derived
Ella,2025,7,6235,9096,15331,200244,0.094,derived
Ella,2025,8,6342,8619,14961,198235,0.0886,derived
Ella,2025,9,4792,6926,11718,158971,0.0709,derived
Ella,2025,10,5201,7230,12431,165193,0.0766,derived
Ella,2025,11,6012,8261,14273,212906,0.0905,derived
Ella,2025,12,7945,11309,19254,287423,0.1168,derived
Nuwara Eliya,2015,1,3485,4833,8318,156246,0.06,derived
Nuwara Eliya,2015,2,3962,5814,9776,165541,0.07,derived
Nuwara Eliya,2015,3,5036,7512,12548,157051,0.09,derived
Nuwara Eliya,2015,4,10172,14351,24523,122217,0.18,derived
Nuwara Eliya,2015,5,5013,7231,12244,113529,0.09,derived
Nuwara Eliya,2015,6,3598,4970,8568,115467,0.06,derived
Nuwara Eliya,2015,7,4798,6628,11426,175804,0.08,derived
Nuwara Eliya,2015,8,4507,6461,10968,166610,0.08,derived
Nuwara Eliya,2015,9,3414,5089,8503,143374,0.06,derived
Nuwara Eliya,2015,10,3370,5025,8395,132280,0.06,derived
Nuwara Eliya,2015,11,4187,6023,10210,144147,0.07,derived
Nuwara Eliya,2015,12,5755,8331,14086,206114,0.1,derived
Nuwara Eliya,2016,1,4259,5478,9737,194280,0.06,derived
Nuwara Eliya,2016,2,4437,6144,10581,197697,0.07,derived
Nuwara Eliya,2016,3,6108,7899,14007,192841,0.09,derived
Nuwara Eliya,2016,4,11826,16963,28789,136367,0.18,derived
Nuwara Eliya,2016,5,6013,8479,14492,125044,0.09,derived
Nuwara Eliya,2016,6,4013,5795,9808,118038,0.06,derived
Nuwara Eliya,2016,7,5163,7290,12453,209351,0.08,derived
Nuwara Eliya,2016,8,5192,7627,12819,186288,0.08,derived
Nuwara Eliya,2016,9,4094,5656,9750,148499,0.06,derived
Nuwara Eliya,2016,10,4128,5384,9512,150419,0.06,derived
Nuwara Eliya,2016,11,4883,6809,11692,167217,0.07,derived
Nuwara Eliya,2016,12,6791,9799,16590,224791,0.1,derived
Nuwara Eliya,2017,1,3909,5669,9578,219360,0.06,derived
Nuwara Eliya,2017,2,4694,6865,11559,197517,0.07,derived
Nuwara Eliya,2017,3,5976,8836,14812,188076,0.09,derived
Nuwara Eliya,2017,4,12850,17640,30490,160249,0.18,derived
Nuwara Eliya,2017,5,6223,8383,14606,121891,0.09,derived
Nuwara Eliya,2017,6,4009,5975,9984,123351,0.06,derived
Nuwara Eliya,2017,7,5613,7670,13283,205482,0.08,derived
Nuwara Eliya,2017,8,5416,7213,12629,190928,0.08,derived
Nuwara Eliya,2017,9,3982,6090,10072,145077,0.06,derived
Nuwara Eliya,2017,10,3956,5792,9748,152429,0.06,derived
Nuwara Eliya,2017,11,4945,6466,11411,167511,0.07,derived
Nuwara Eliya,2017,12,6895,9870,16765,244536,0.1,derived
Nuwara Eliya,2018,1,4538,6898,11436,238924,0.06,derived
Nuwara Eliya,2018,2,5028,7645,12673,235618,0.07,derived
Nuwara Eliya,2018,3,6769,9747,16516,233382,0.09,derived
Nuwara Eliya,2018,4,13790,18635,32425,180429,0.18,derived
Nuwara Eliya,2018,5,6852,8996,15848,129466,0.09,derived
Nuwara Eliya,2018,6,4618,6408,11026,146828,0.06,derived
Nuwara Eliya,2018,7,6165,8737,14902,217829,0.08,derived
Nuwara Eliya,2018,8,6115,8506,14621,200359,0.08,derived
Nuwara Eliya,2018,9,4416,6215,10631,149087,0.06,derived
Nuwara Eliya,2018,10,4698,6625,11323,153123,0.06,derived
Nuwara Eliya,2018,11,5255,7420,12675,195582,0.07,derived
Nuwara Eliya,2018,12,7356,10958,18314,253169,0.1,derived
Nuwara Eliya,2019,1,3794,5511,9305,244239,0.06,derived
Nuwara Eliya,2019,2,4225,6007,10232,252033,0.07,derived
Nuwara Eliya,2019,3,5619,7963,13582,244328,0.09,derived
Nuwara Eliya,2019,4,11088,15215,26303,166975,0.18,derived
Nuwara Eliya,2019,5,5727,7981,13708,37802,0.09,derived
Nuwara Eliya,2019,6,3617,5420,9037,63072,0.06,derived
Nuwara Eliya,2019,7,5134,6972,12106,115701,0.08,derived
Nuwara Eliya,2019,8,4972,7059,12031,143587,0.08,derived
Nuwara Eliya,2019,9,3624,5212,8836,108575,0.06,derived
Nuwara Eliya,2019,10,3479,5345,8824,118743,0.06,derived
Nuwara Eliya,2019,11,4136,6350,10486,176984,0.07,derived
Nuwara Eliya,2019,12,6138,8625,14763,241663,0.1,derived
Nuwara Eliya,2020,1,967,1368,2335,228434,0.06,derived
Nuwara Eliya,2020,2,1199,1490,2689,207507,0.07,derived
Nuwara Eliya,2020,3,1535,2091,3626,71370,0.09,derived
Nuwara Eliya,2020,4,2851,4008,6859,0,0.18,derived
Nuwara Eliya,2020,5,1553,2012,3565,0,0.09,derived
Nuwara Eliya,2020,6,952,1427,2379,0,0.06,derived
Nuwara Eliya,2020,7,1328,1789,3117,0,0.08,derived
Nuwara Eliya,2020,8,1323,1784,3107,0,0.08,derived
Nuwara Eliya,2020,9,1018,1424,2442,0,0.06,derived
Nuwara Eliya,2020,10,1001,1395,2396,0,0.06,derived
Nuwara Eliya,2020,11,1211,1610,2821,0,0.07,derived
Nuwara Eliya,2020,12,1585,2332,3917,0,0.1,derived
Nuwara Eliya,2021,1,401,513,914,1682,0.06,derived
Nuwara Eliya,2021,2,436,625,1061,3366,0.07,derived
Nuwara Eliya,2021,3,566,770,1336,4581,0.09,derived
Nuwara Eliya,2021,4,1172,1698,2870,4168,0.18,derived
Nuwara Eliya,2021,5,570,772,1342,1497,0.09,derived
Nuwara Eliya,2021,6,360,533,893,1614,0.06,derived
Nuwara Eliya,2021,7,520,715,1235,2429,0.08,derived
Nuwara Eliya,2021,8,504,693,1197,5040,0.08,derived
Nuwara Eliya,2021,9,365,542,907,13547,0.06,derived
Nuwara Eliya,2021,10,388,504,892,22771,0.06,derived
Nuwara Eliya,2021,11,462,628,1090,44294,0.07,derived
Nuwara Eliya,2021,12,656,846,1502,89506,0.1,derived
Nuwara Eliya,2022,1,1342,1950,3292,82327,0.06,derived
Nuwara Eliya,2022,2,1657,2409,4066,96507,0.07,derived
Nuwara Eliya,2022,3,2143,2917,5060,106500,0.09,derived
Nuwara Eliya,2022,4,4069,6095,10164,62980,0.18,derived
Nuwara Eliya,2022,5,2038,3082,5120,30207,0.09,derived
Nuwara Eliya,2022,6,1387,2052,3439,32856,0.06,derived
Nuwara Eliya,2022,7,1904,2601,4505,47293,0.08,derived
Nuwara Eliya,2022,8,1837,2585,4422,37760,0.08,derived
Nuwara Eliya,2022,9,1417,1963,3380,29802,0.06,derived
Nuwara Eliya,2022,10,1374,1949,3323,42026,0.06,derived
Nuwara Eliya,2022,11,1636,2140,3776,59759,0.07,derived
Nuwara Eliya,2022,12,2364,3169,5533,91961,0.1,derived
Nuwara Eliya,2023,1,2791,3842,6633,102545,0.06,derived
Nuwara Eliya,2023,2,3191,4530,7721,107639,0.07,derived
Nuwara Eliya,2023,3,4244,6427,10671,125495,0.09,derived
Nuwara Eliya,2023,4,8536,12208,20744,105498,0.18,derived
Nuwara Eliya,2023,5,4389,6095,10484,83309,0.09,derived
Nuwara Eliya,2023,6,2884,3902,6786,100388,0.06,derived
Nuwara Eliya,2023,7,4022,5689,9711,143039,0.08,derived
Nuwara Eliya,2023,8,3660,5231,8891,136405,0.08,derived
Nuwara Eliya,2023,9,2867,3930,6797,111938,0.06,derived
Nuwara Eliya,2023,10,2935,3959,6894,109199,0.06,derived
Nuwara Eliya,2023,11,3592,4891,8483,151496,0.07,derived
Nuwara Eliya,2023,12,4849,6954,11803,210352,0.1,derived
Nuwara Eliya,2024,1,4124,5494,9618,208253,0.06,derived
Nuwara Eliya,2024,2,4543,6535,11078,218350,0.07,derived
Nuwara Eliya,2024,3,6142,8417,14559,209181,0.09,derived
Nuwara Eliya,2024,4,11409,16362,27771,148867,0.18,derived
Nuwara Eliya,2024,5,5974,8363,14337,112128,0.09,derived
Nuwara Eliya,2024,6,4228,5356,9584,113470,0.06,derived
Nuwara Eliya,2024,7,5403,7784,13187,187810,0.08,derived
Nuwara Eliya,2024,8,5685,7361,13046,164609,0.08,derived
Nuwara Eliya,2024,9,4050,5684,9734,122140,0.06,derived
Nuwara Eliya,2024,10,4015,5572,9587,135907,0.06,derived
Nuwara Eliya,2024,11,4718,6024,10742,184158,0.07,derived
Nuwara Eliya,2024,12,6789,9349,16138,248592,0.1,derived
Nuwara Eliya,2025,1,4617,6906,11523,252761,0.06,derived
Nuwara Eliya,2025,2,5312,7500,12812,240217,0.07,derived
Nuwara Eliya,2025,3,7388,9517,16905,229298,0.09,derived
Nuwara Eliya,2025,4,13714,19435,33149,174608,0.18,derived
Nuwara Eliya,2025,5,7147,9821,16968,132919,0.09,derived
Nuwara Eliya,2025,6,4467,6403,10870,138241,0.06,derived
Nuwara Eliya,2025,7,6084,8656,14740,200244,0.08,derived
Nuwara Eliya,2025,8,6276,8785,15061,198235,0.08,derived
Nuwara Eliya,2025,9,4400,6715,11115,158971,0.06,derived
Nuwara Eliya,2025,10,4683,6777,11460,165193,0.06,derived
Nuwara Eliya,2025,11,5495,7842,13337,212906,0.07,derived
Nuwara Eliya,2025,12,7855,11283,19138,287423,0.1,derived
Mirissa,2015,1,6767,9300,16067,156246,0.1354,derived
Mirissa,2015,2,7117,9576,16693,165541,0.1354,derived
Mirissa,2015,3,5734,7590,13324,157051,0.1146,derived
Mirissa,2015,4,3449,5066,8515,122217,0.0729,derived
Mirissa,2015,5,1544,2112,3656,113529,0.0312,derived
Mirissa,2015,6,1029,1503,2532,115467,0.0208,derived
Mirissa,2015,7,2092,2771,4863,175804,0.0417,derived
Mirissa,2015,8,2043,2800,4843,166610,0.0417,derived
Mirissa,2015,9,2532,3543,6075,143374,0.0521,derived
Mirissa,2015,10,3031,4143,7174,132280,0.0625,derived
Mirissa,2015,11,6126,8465,14591,144147,0.125,derived
Mirissa,2015,12,7479,12187,19666,206114,0.1667,derived
Mirissa,2016,1,7846,10517,18363,194280,0.1354,derived
Mirissa,2016,2,7602,10263,17865,197697,0.1354,derived
Mirissa,2016,3,6756,9513,16269,192841,0.1146,derived
Mirissa,2016,4,4110,5903,10013,136367,0.0729,derived
Mirissa,2016,5,1762,2356,4118,125044,0.0312,derived
Mirissa,2016,6,1154,1643,2797,118038,0.0208,derived
Mirissa,2016,7,2306,3251,5557,209351,0.0417,derived
Mirissa,2016,8,2331,3265,5596,186288,0.0417,derived
Mirissa,2016,9,2926,3961,6887,148499,0.0521,derived
Mirissa,2016,10,3431,4720,8151,150419,0.0625,derived
Mirissa,2016,11,7219,9198,16417,167217,0.125,derived
Mirissa,2016,12,9675,13636,23311,224791,0.1667,derived
Mirissa,2017,1,7770,10120,17890,219360,0.1354,derived
Mirissa,2017,2,7756,10956,18712,197517,0.1354,derived
Mirissa,2017,3,6433,9145,15578,188076,0.1146,derived
Mirissa,2017,4,4415,6028,10443,160249,0.0729,derived
Mirissa,2017,5,1759,2411,4170,121891,0.0312,derived
Mirissa,2017,6,1194,1678,2872,123351,0.0208,derived
Mirissa,2017,7,2448,3323,5771,205482,0.0417,derived
Mirissa,2017,8,2449,3573,6022,190928,0.0417,derived
Mirissa,2017,9,3089,4216,7305,145077,0.0521,derived
Mirissa,2017,10,3599,5012,8611,152429,0.0625,derived
Mirissa,2017,11,7494,9942,17436,167511,0.125,derived
Mirissa,2017,12,9663,13531,23194,244536,0.1667,derived
Mirissa,2018,1,8516,11606,20122,238924,0.1354,derived
Mirissa,2018,2,8730,12083,20813,235618,0.1354,derived
Mirissa,2018,3,7426,10078,17504,233382,0.1146,derived
Mirissa,2018,4,4826,6346,11172,180429,0.0729,derived
Mirissa,2018,5,2097,2647,4744,129466,0.0312,derived
Mirissa,2018,6,1347,1888,3235,146828,0.0208,derived
Mirissa,2018,7,2597,3772,6369,217829,0.0417,derived
Mirissa,2018,8,2762,3476,6238,200359,0.0417,derived
Mirissa,2018,9,3375,4307,7682,149087,0.0521,derived
Mirissa,2018,10,3875,5860,9735,153123,0.0625,derived
Mirissa,2018,11,7842,10780,18622,195582,0.125,derived
Mirissa,2018,12,10578,15822,26400,253169,0.1667,derived
Mirissa,2019,1,6700,9613,16313,244239,0.1354,derived
Mirissa,2019,2,7408,10479,17887,252033,0.1354,derived
Mirissa,2019,3,5980,8086,14066,244328,0.1146,derived
Mirissa,2019,4,4057,5600,9657,166975,0.0729,derived
Mirissa,2019,5,1669,2234,3903,37802,0.0312,derived
Mirissa,2019,6,1089,1519,2608,63072,0.0208,derived
Mirissa,2019,7,2203,3187,5390,115701,0.0417,derived
Mirissa,2019,8,2239,2955,5194,143587,0.0417,derived
Mirissa,2019,9,2839,3853,6692,108575,0.0521,derived
Mirissa,2019,10,3339,4782,8121,118743,0.0625,derived
Mirissa,2019,11,6326,9152,15478,176984,0.125,derived
Mirissa,2019,12,8587,11642,20229,241663,0.1667,derived
Mirissa,2020,1,1898,2829,4727,228434,0.1354,derived
Mirissa,2020,2,1775,2628,4403,207507,0.1354,derived
Mirissa,2020,3,1620,2234,3854,71370,0.1146,derived
Mirissa,2020,4,1008,1361,2369,0,0.0729,derived
Mirissa,2020,5,436,593,1029,0,0.0312,derived
Mirissa,2020,6,270,419,689,0,0.0208,derived
Mirissa,2020,7,594,810,1404,0,0.0417,derived
Mirissa,2020,8,582,835,1417,0,0.0417,derived
Mirissa,2020,9,727,1039,1766,0,0.0521,derived
Mirissa,2020,10,859,1262,2121,0,0.0625,derived
Mirissa,2020,11,1751,2442,4193,0,0.125,derived
Mirissa,2020,12,2225,3266,5491,0,0.1667,derived
Mirissa,2021,1,702,989,1691,1682,0.1354,derived
Mirissa,2021,2,702,976,1678,3366,0.1354,derived
Mirissa,2021,3,648,887,1535,4581,0.1146,derived
Mirissa,2021,4,410,523,933,4168,0.0729,derived
Mirissa,2021,5,166,223,389,1497,0.0312,derived
Mirissa,2021,6,108,150,258,1614,0.0208,derived
Mirissa,2021,7,229,306,535,2429,0.0417,derived
Mirissa,2021,8,228,316,544,5040,0.0417,derived
Mirissa,2021,9,296,370,666,13547,0.0521,derived
Mirissa,2021,10,345,481,826,22771,0.0625,derived
Mirissa,2021,11,645,959,1604,44294,0.125,derived
Mirissa,2021,12,895,1233,2128,89506,0.1667,derived
Mirissa,2022,1,2601,3653,6254,82327,0.1354,derived
Mirissa,2022,2,2831,3734,6565,96507,0.1354,derived
Mirissa,2022,3,2310,3084,5394,106500,0.1146,derived
Mirissa,2022,4,1402,2076,3478,62980,0.0729,derived
Mirissa,2022,5,590,851,1441,30207,0.0312,derived
Mirissa,2022,6,410,576,986,32856,0.0208,derived
Mirissa,2022,7,816,1162,1978,47293,0.0417,derived
Mirissa,2022,8,837,1174,2011,37760,0.0417,derived
Mirissa,2022,9,995,1424,2419,29802,0.0521,derived
Mirissa,2022,10,1275,1769,3044,42026,0.0625,derived
Mirissa,2022,11,2360,3483,5843,59759,0.125,derived
Mirissa,2022,12,3088,4602,7690,91961,0.1667,derived
Mirissa,2023,1,5824,7495,13319,102545,0.1354,derived
Mirissa,2023,2,5372,7891,13263,107639,0.1354,derived
Mirissa,2023,3,4446,6403,10849,125495,0.1146,derived
Mirissa,2023,4,3020,4074,7094,105498,0.0729,derived
Mirissa,2023,5,1262,1819,3081,83309,0.0312,derived
Mirissa,2023,6,858,1196,2054,100388,0.0208,derived
Mirissa,2023,7,1678,2400,4078,143039,0.0417,derived
Mirissa,2023,8,1689,2406,4095,136405,0.0417,derived
Mirissa,2023,9,2087,2950,5037,111938,0.0521,derived
Mirissa,2023,10,2467,3556,6023,109199,0.0625,derived
Mirissa,2023,11,4962,6883,11845,151496,0.125,derived
Mirissa,2023,12,6834,9555,16389,210352,0.1667,derived
Mirissa,2024,1,7786,10513,18299,208253,0.1354,derived
Mirissa,2024,2,7701,10827,18528,218350,0.1354,derived
Mirissa,2024,3,6523,8789,15312,209181,0.1146,derived
Mirissa,2024,4,4114,5797,9911,148867,0.0729,derived
Mirissa,2024,5,1756,2304,4060,112128,0.0312,derived
Mirissa,2024,6,1176,1747,2923,113470,0.0208,derived
Mirissa,2024,7,2315,3205,5520,187810,0.0417,derived
Mirissa,2024,8,2367,3307,5674,164609,0.0417,derived
Mirissa,2024,9,3030,3941,6971,122140,0.0521,derived
Mirissa,2024,10,3588,5002,8590,135907,0.0625,derived
Mirissa,2024,11,6992,9931,16923,184158,0.125,derived
Mirissa,2024,12,9652,13452,23104,248592,0.1667,derived
Mirissa,2025,1,8554,12707,21261,252761,0.1354,derived
Mirissa,2025,2,8841,12429,21270,240217,0.1354,derived
Mirissa,2025,3,7512,10446,17958,229298,0.1146,derived
